ORDERNUMBER,ORDERDATE,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,ORDERLINENUMBER,QUANTITYORDERED,PRICEEACH,PRODUCTCODE,CUSTOMERNAME
10150, 9/19/2003 0:00 ,3191.2, Shipped   ,3,9,2003,1,20,100.0, S10_4962   ," ""Dragon Souveniers Ltd.""           "
10164, 10/21/2003 0:00,3536.82, Resolved  ,4,10,2003,2,21,100.0, S10_4962   , Mini Auto Werke                     
10175, 11/6/2003 0:00 ,5362.83, Shipped   ,4,11,2003,9,33,100.0, S10_4962   ," ""Stylish Desk Decors Co.""          "
10183, 11/13/2003 0:00,3433.36, Shipped   ,4,11,2003,1,28,100.0, S10_4962   ," ""Classic Gift Ideas Inc""           "
10194, 11/25/2003 0:00,4263.74, Shipped   ,4,11,2003,4,26,100.0, S10_4962   ," ""Saveley & Henriot Co.""            "
10207, 12/9/2003 0:00 ,4076.19, Shipped   ,4,12,2003,15,31,100.0, S10_4962   , Diecast Collectables                
10108, 3/3/2003 0:00  ,5265.15, Shipped   ,1,3,2003,6,33,100.0, S12_1099   , Cruz & Sons Co.                     
10122, 5/8/2003 0:00  ,7599.9, Shipped   ,2,5,2003,10,42,100.0, S12_1099   , Marseille Mini Autos                
10135, 7/2/2003 0:00  ,8008.56, Shipped   ,3,7,2003,7,42,100.0, S12_1099   , Mini Gifts Distributors Ltd.        
10147, 9/5/2003 0:00  ,9245.76, Shipped   ,3,9,2003,7,48,100.0, S12_1099   , Collectables For Less Inc.          
10159, 10/10/2003 0:00,8296.35, Shipped   ,4,10,2003,2,41,100.0, S12_1099   , Corporate Gift Ideas Co.            
10169, 11/4/2003 0:00 ,5019.9, Shipped   ,4,11,2003,2,30,100.0, S12_1099   ," ""Anna's Decorations Ltd""           "
10181, 11/12/2003 0:00,5411.07, Shipped   ,4,11,2003,14,27,100.0, S12_1099   , Herkku Gifts                        
10191, 11/20/2003 0:00,3840.9, Shipped   ,4,11,2003,3,21,100.0, S12_1099   ," ""Toms Spezialitten Ltd""            "
10203, 12/2/2003 0:00 ,3930.4, Shipped   ,4,12,2003,8,20,100.0, S12_1099   , Euro Shopping Channel               
10300, 10/4/2003 0:00 ,5521.89, Shipped   ,4,10,2003,5,33,100.0, S12_1099   ," ""Blauer See Auto Co.""              "
10105, 2/11/2003 0:00 ,8690.36, Shipped   ,1,2,2003,15,41,100.0, S12_1108   , Danish Wholesale Imports            
10117, 4/16/2003 0:00 ,6034.38, Shipped   ,2,4,2003,9,33,100.0, S12_1108   ," ""Dragon Souveniers Ltd.""           "
10127, 6/3/2003 0:00  ,11279.2, Shipped   ,2,6,2003,2,46,100.0, S12_1108   , Muscle Machine Inc                  
10142, 8/8/2003 0:00  ,8023.29, Shipped   ,3,8,2003,12,33,100.0, S12_1108   , Mini Gifts Distributors Ltd.        
10153, 9/28/2003 0:00 ,4904.0, Shipped   ,3,9,2003,11,20,100.0, S12_1108   , Euro Shopping Channel               
10165, 10/22/2003 0:00,8594.52, Shipped   ,4,10,2003,3,44,100.0, S12_1108   ," ""Dragon Souveniers Ltd.""           "
10176, 11/6/2003 0:00 ,7474.5, Shipped   ,4,11,2003,2,33,100.0, S12_1108   , L'ordine Souveniers                 
10185, 11/14/2003 0:00,3883.74, Shipped   ,4,11,2003,13,21,100.0, S12_1108   , Mini Creations Ltd.                 
10196, 11/26/2003 0:00,8887.7, Shipped   ,4,11,2003,5,47,100.0, S12_1108   , Super Scale Inc.                    
10103, 1/29/2003 0:00 ,3394.98, Shipped   ,1,1,2003,8,27,100.0, S12_1666   , Baane Mini Imports                  
10113, 3/26/2003 0:00 ,3415.44, Shipped   ,1,3,2003,2,21,100.0, S12_1666   , Mini Gifts Distributors Ltd.        
10126, 5/28/2003 0:00 ,2439.57, Shipped   ,2,5,2003,8,21,100.0, S12_1666   ," ""Corrida Auto Replicas Ltd""        "
10140, 7/24/2003 0:00 ,4829.8, Shipped   ,3,7,2003,8,38,100.0, S12_1666   , Technics Stores Inc.                
10150, 9/19/2003 0:00 ,4100.1, Shipped   ,3,9,2003,5,30,100.0, S12_1666   ," ""Dragon Souveniers Ltd.""           "
10164, 10/21/2003 0:00,6563.06, Resolved  ,4,10,2003,6,49,100.0, S12_1666   , Mini Auto Werke                     
10174, 11/6/2003 0:00 ,6817.22, Shipped   ,4,11,2003,1,43,100.0, S12_1666   ," ""Australian Gift Network Co""       "
10183, 11/13/2003 0:00,6163.94, Shipped   ,4,11,2003,5,41,100.0, S12_1666   ," ""Classic Gift Ideas Inc""           "
10194, 11/25/2003 0:00,4933.92, Shipped   ,4,11,2003,8,38,100.0, S12_1666   ," ""Saveley & Henriot Co.""            "
10206, 12/5/2003 0:00 ,4056.36, Shipped   ,4,12,2003,3,28,100.0, S12_1666   , Canadian Gift Exchange Network      
10107, 2/24/2003 0:00 ,3036.6, Shipped   ,1,2,2003,1,21,100.0, S12_2823   , Land of Toys Inc.                   
10121, 5/7/2003 0:00  ,8284.0, Shipped   ,2,5,2003,4,50,100.0, S12_2823   , Reims Collectables                  
10134, 7/1/2003 0:00  ,2711.2, Shipped   ,3,7,2003,1,20,100.0, S12_2823   , Lyon Souveniers                     
10145, 8/25/2003 0:00 ,8339.8, Shipped   ,3,8,2003,5,49,100.0, S12_2823   , Toys4GrownUps.com                   
10159, 10/10/2003 0:00,6238.84, Shipped   ,4,10,2003,13,38,100.0, S12_2823   , Corporate Gift Ideas Co.            
10169, 11/4/2003 0:00 ,4639.25, Shipped   ,4,11,2003,13,35,100.0, S12_2823   ," ""Anna's Decorations Ltd""           "
10180, 11/11/2003 0:00,6747.6, Shipped   ,4,11,2003,8,40,100.0, S12_2823   , Daedalus Designs Imports            
10189, 11/18/2003 0:00,4512.48, Shipped   ,4,11,2003,1,28,100.0, S12_2823   , Toys4GrownUps.com                   
10201, 12/1/2003 0:00 ,4029.0, Shipped   ,4,12,2003,1,25,100.0, S12_2823   , Mini Wheels Co.                     
10104, 1/31/2003 0:00 ,5958.5, Shipped   ,1,1,2003,1,34,100.0, S12_3148   , Euro Shopping Channel               
10117, 4/16/2003 0:00 ,5911.64, Shipped   ,2,4,2003,10,43,100.0, S12_3148   ," ""Dragon Souveniers Ltd.""           "
10127, 6/3/2003 0:00  ,7366.44, Shipped   ,2,6,2003,3,46,100.0, S12_3148   , Muscle Machine Inc                  
10142, 8/8/2003 0:00  ,4985.64, Shipped   ,3,8,2003,13,33,100.0, S12_3148   , Mini Gifts Distributors Ltd.        
10153, 9/28/2003 0:00 ,5393.64, Shipped   ,3,9,2003,12,42,100.0, S12_3148   , Euro Shopping Channel               
10165, 10/22/2003 0:00,4880.02, Shipped   ,4,10,2003,4,34,100.0, S12_3148   ," ""Dragon Souveniers Ltd.""           "
10176, 11/6/2003 0:00 ,8378.69, Shipped   ,4,11,2003,3,47,100.0, S12_3148   , L'ordine Souveniers                 
10185, 11/14/2003 0:00,4038.21, Shipped   ,4,11,2003,14,33,100.0, S12_3148   , Mini Creations Ltd.                 
10196, 11/26/2003 0:00,3807.12, Shipped   ,4,11,2003,6,24,100.0, S12_3148   , Super Scale Inc.                    
10108, 3/3/2003 0:00  ,6130.35, Shipped   ,1,3,2003,4,45,100.0, S12_3380   , Cruz & Sons Co.                     
10122, 5/8/2003 0:00  ,3693.34, Shipped   ,2,5,2003,8,37,99.82, S12_3380   , Marseille Mini Autos                
10135, 7/2/2003 0:00  ,6031.68, Shipped   ,3,7,2003,5,48,100.0, S12_3380   , Mini Gifts Distributors Ltd.        
10147, 9/5/2003 0:00  ,3494.94, Shipped   ,3,9,2003,5,31,100.0, S12_3380   , Collectables For Less Inc.          
10160, 10/11/2003 0:00,5294.14, Shipped   ,4,10,2003,6,46,100.0, S12_3380   ," ""Men 'R' US Retailers Ltd.""        "
10170, 11/4/2003 0:00 ,5464.69, Shipped   ,4,11,2003,4,47,100.0, S12_3380   , Mini Auto Werke                     
10181, 11/12/2003 0:00,2860.76, Shipped   ,4,11,2003,12,28,100.0, S12_3380   , Herkku Gifts                        
10191, 11/20/2003 0:00,5590.0, Shipped   ,4,11,2003,1,40,100.0, S12_3380   ," ""Toms Spezialitten Ltd""            "
10203, 12/2/2003 0:00 ,2254.8, Shipped   ,4,12,2003,6,20,100.0, S12_3380   , Euro Shopping Channel               
10300, 10/4/2003 0:00 ,3984.6, Shipped   ,4,10,2003,3,29,100.0, S12_3380   ," ""Blauer See Auto Co.""              "
10105, 2/11/2003 0:00 ,4566.05, Shipped   ,1,2,2003,14,29,100.0, S12_3891   , Danish Wholesale Imports            
10117, 4/16/2003 0:00 ,5938.14, Shipped   ,2,4,2003,8,39,100.0, S12_3891   ," ""Dragon Souveniers Ltd.""           "
10127, 6/3/2003 0:00  ,8138.76, Shipped   ,2,6,2003,1,42,100.0, S12_3891   , Muscle Machine Inc                  
10142, 8/8/2003 0:00  ,9470.94, Shipped   ,3,8,2003,11,46,100.0, S12_3891   , Mini Gifts Distributors Ltd.        
10153, 9/28/2003 0:00 ,7036.89, Shipped   ,3,9,2003,10,49,100.0, S12_3891   , Euro Shopping Channel               
10165, 10/22/2003 0:00,5559.03, Shipped   ,4,10,2003,2,27,100.0, S12_3891   ," ""Dragon Souveniers Ltd.""           "
10176, 11/6/2003 0:00 ,7872.5, Shipped   ,4,11,2003,1,50,100.0, S12_3891   , L'ordine Souveniers                 
10185, 11/14/2003 0:00,7886.2, Shipped   ,4,11,2003,12,43,100.0, S12_3891   , Mini Creations Ltd.                 
10196, 11/26/2003 0:00,7232.16, Shipped   ,4,11,2003,4,38,100.0, S12_3891   , Super Scale Inc.                    
10108, 3/3/2003 0:00  ,3485.82, Shipped   ,1,3,2003,7,39,89.38, S12_3990   , Cruz & Sons Co.                     
10122, 5/8/2003 0:00  ,2042.88, Shipped   ,2,5,2003,11,32,63.84, S12_3990   , Marseille Mini Autos                
10135, 7/2/2003 0:00  ,1800.24, Shipped   ,3,7,2003,8,24,75.01, S12_3990   , Mini Gifts Distributors Ltd.        
10147, 9/5/2003 0:00  ,1340.64, Shipped   ,3,9,2003,8,21,63.84, S12_3990   , Collectables For Less Inc.          
10159, 10/10/2003 0:00,1762.08, Shipped   ,4,10,2003,3,24,73.42, S12_3990   , Corporate Gift Ideas Co.            
10169, 11/4/2003 0:00 ,2298.24, Shipped   ,4,11,2003,3,36,63.84, S12_3990   ," ""Anna's Decorations Ltd""           "
10181, 11/12/2003 0:00,1628.0, Shipped   ,4,11,2003,15,20,81.4, S12_3990   , Herkku Gifts                        
10191, 11/20/2003 0:00,1939.2, Shipped   ,4,11,2003,4,30,64.64, S12_3990   ," ""Toms Spezialitten Ltd""            "
10203, 12/2/2003 0:00 ,3651.56, Shipped   ,4,12,2003,9,44,82.99, S12_3990   , Euro Shopping Channel               
10300, 10/4/2003 0:00 ,1685.42, Shipped   ,4,10,2003,6,22,76.61, S12_3990   ," ""Blauer See Auto Co.""              "
10104, 1/31/2003 0:00 ,4615.78, Shipped   ,1,1,2003,9,41,100.0, S12_4473   , Euro Shopping Channel               
10115, 4/4/2003 0:00  ,5723.78, Shipped   ,2,4,2003,5,46,100.0, S12_4473   , Classic Legends Inc.                
10127, 6/3/2003 0:00  ,2559.6, Shipped   ,2,6,2003,11,24,100.0, S12_4473   , Muscle Machine Inc                  
10141, 8/1/2003 0:00  ,2140.11, Shipped   ,3,8,2003,5,21,100.0, S12_4473   , Suominen Souveniers                 
10151, 9/21/2003 0:00 ,3327.6, Shipped   ,3,9,2003,3,24,100.0, S12_4473   ," ""Oulu Toy Supplies Inc.""           "
10165, 10/22/2003 0:00,6825.6, Shipped   ,4,10,2003,12,48,100.0, S12_4473   ," ""Dragon Souveniers Ltd.""           "
10175, 11/6/2003 0:00 ,3543.28, Shipped   ,4,11,2003,1,26,100.0, S12_4473   ," ""Stylish Desk Decors Co.""          "
10184, 11/14/2003 0:00,4516.22, Shipped   ,4,11,2003,6,37,100.0, S12_4473   ," ""Iberia Gift Imports Corp.""        "
10195, 11/25/2003 0:00,6445.46, Shipped   ,4,11,2003,6,49,100.0, S12_4473   , Mini Classics                       
10207, 12/9/2003 0:00 ,3384.36, Shipped   ,4,12,2003,7,34,99.54, S12_4473   , Diecast Collectables                
10108, 3/3/2003 0:00  ,3731.04, Shipped   ,1,3,2003,3,36,100.0, S12_4675   , Cruz & Sons Co.                     
10122, 5/8/2003 0:00  ,2142.0, Shipped   ,2,5,2003,7,20,100.0, S12_4675   , Marseille Mini Autos                
10135, 7/2/2003 0:00  ,2838.81, Shipped   ,3,7,2003,4,29,97.89, S12_4675   , Mini Gifts Distributors Ltd.        
10147, 9/5/2003 0:00  ,3230.37, Shipped   ,3,9,2003,4,33,97.89, S12_4675   , Collectables For Less Inc.          
10160, 10/11/2003 0:00,5182.0, Shipped   ,4,10,2003,5,50,100.0, S12_4675   ," ""Men 'R' US Retailers Ltd.""        "
10170, 11/4/2003 0:00 ,4391.1, Shipped   ,4,11,2003,3,41,100.0, S12_4675   , Mini Auto Werke                     
10181, 11/12/2003 0:00,4477.32, Shipped   ,4,11,2003,11,36,100.0, S12_4675   , Herkku Gifts                        
10192, 11/20/2003 0:00,3544.56, Shipped   ,4,11,2003,16,27,100.0, S12_4675   , Online Diecast Creations Co.        
10203, 12/2/2003 0:00 ,5195.85, Shipped   ,4,12,2003,5,47,100.0, S12_4675   , Euro Shopping Channel               
10300, 10/4/2003 0:00 ,2807.61, Shipped   ,4,10,2003,2,23,100.0, S12_4675   ," ""Blauer See Auto Co.""              "
10103, 1/29/2003 0:00 ,3920.0, Shipped   ,1,1,2003,10,35,100.0, S18_1097   , Baane Mini Imports                  
10113, 3/26/2003 0:00 ,4916.66, Shipped   ,1,3,2003,4,49,100.0, S18_1097   , Mini Gifts Distributors Ltd.        
10126, 5/28/2003 0:00 ,3857.0, Shipped   ,2,5,2003,10,38,100.0, S18_1097   ," ""Corrida Auto Replicas Ltd""        "
10140, 7/24/2003 0:00 ,4181.44, Shipped   ,3,7,2003,10,32,100.0, S18_1097   , Technics Stores Inc.                
10150, 9/19/2003 0:00 ,4641.0, Shipped   ,3,9,2003,7,34,100.0, S18_1097   ," ""Dragon Souveniers Ltd.""           "
10164, 10/21/2003 0:00,3570.12, Resolved  ,4,10,2003,8,36,99.17, S18_1097   , Mini Auto Werke                     
10174, 11/6/2003 0:00 ,4480.32, Shipped   ,4,11,2003,3,48,93.34, S18_1097   ," ""Australian Gift Network Co""       "
10183, 11/13/2003 0:00,2033.64, Shipped   ,4,11,2003,7,21,96.84, S18_1097   ," ""Classic Gift Ideas Inc""           "
10194, 11/25/2003 0:00,1960.14, Shipped   ,4,11,2003,10,21,93.34, S18_1097   ," ""Saveley & Henriot Co.""            "
10206, 12/5/2003 0:00 ,3966.78, Shipped   ,4,12,2003,5,34,100.0, S18_1097   , Canadian Gift Exchange Network      
10109, 3/10/2003 0:00 ,4379.18, Shipped   ,1,3,2003,4,26,100.0, S18_1129   , Motor Mint Distributors Inc.        
10122, 5/8/2003 0:00  ,5004.8, Shipped   ,2,5,2003,2,34,100.0, S18_1129   , Marseille Mini Autos                
10136, 7/4/2003 0:00  ,3644.75, Shipped   ,3,7,2003,2,25,100.0, S18_1129   , Alpha Cognac                        
10148, 9/11/2003 0:00 ,2702.04, Shipped   ,3,9,2003,13,23,100.0, S18_1129   ," ""Anna's Decorations Ltd""           "
10161, 10/17/2003 0:00,3764.88, Shipped   ,4,10,2003,12,28,100.0, S18_1129   , Heintze Collectables                
10171, 11/5/2003 0:00 ,4508.0, Shipped   ,4,11,2003,2,35,100.0, S18_1129   , Quebec Home Shopping Network        
10181, 11/12/2003 0:00,5418.16, Shipped   ,4,11,2003,6,44,100.0, S18_1129   , Herkku Gifts                        
10192, 11/20/2003 0:00,3300.66, Shipped   ,4,11,2003,11,22,100.0, S18_1129   , Online Diecast Creations Co.        
10204, 12/2/2003 0:00 ,6182.4, Shipped   ,4,12,2003,17,42,100.0, S18_1129   , Muscle Machine Inc                  
10301, 10/5/2003 0:00 ,5917.78, Shipped   ,4,10,2003,8,37,100.0, S18_1129   ," ""Norway Gifts By Mail Co.""         "
10102, 1/10/2003 0:00 ,4808.31, Shipped   ,1,1,2003,2,39,100.0, S18_1342   , Vitachrome Inc.                     
10111, 3/25/2003 0:00 ,3288.78, Shipped   ,1,3,2003,6,33,99.66, S18_1342   , Mini Wheels Co.                     
10125, 5/21/2003 0:00 ,3254.72, Shipped   ,2,5,2003,1,32,100.0, S18_1342   ," ""Australian Collectors Co.""        "
10139, 7/16/2003 0:00 ,3184.94, Shipped   ,3,7,2003,7,31,100.0, S18_1342   , Souveniers And Things Co.           
10149, 9/12/2003 0:00 ,5907.5, Shipped   ,3,9,2003,4,50,100.0, S18_1342   , Signal Collectibles Ltd.            
10162, 10/18/2003 0:00,4389.12, Shipped   ,4,10,2003,2,48,91.44, S18_1342   , Corporate Gift Ideas Co.            
10173, 11/5/2003 0:00 ,5036.16, Shipped   ,4,11,2003,6,43,100.0, S18_1342   , Rovelli Gifts                       
10182, 11/12/2003 0:00,2183.25, Shipped   ,4,11,2003,3,25,87.33, S18_1342   , Mini Gifts Distributors Ltd.        
10193, 11/21/2003 0:00,3106.88, Shipped   ,4,11,2003,7,28,100.0, S18_1342   ," ""Australian Collectables Ltd""      "
10205, 12/3/2003 0:00 ,3735.72, Shipped   ,4,12,2003,2,36,100.0, S18_1342   , Euro Shopping Channel               
10102, 1/10/2003 0:00 ,2055.74, Shipped   ,1,1,2003,1,41,50.14, S18_1367   , Vitachrome Inc.                     
10111, 3/25/2003 0:00 ,2354.88, Shipped   ,1,3,2003,5,48,49.06, S18_1367   , Mini Wheels Co.                     
10126, 5/28/2003 0:00 ,2309.58, Shipped   ,2,5,2003,17,42,54.99, S18_1367   ," ""Corrida Auto Replicas Ltd""        "
10139, 7/16/2003 0:00 ,2113.37, Shipped   ,3,7,2003,6,49,43.13, S18_1367   , Souveniers And Things Co.           
10149, 9/12/2003 0:00 ,1746.6, Shipped   ,3,9,2003,3,30,58.22, S18_1367   , Signal Collectibles Ltd.            
10162, 10/18/2003 0:00,2304.45, Shipped   ,4,10,2003,1,45,51.21, S18_1367   , Corporate Gift Ideas Co.            
10173, 11/5/2003 0:00 ,2122.08, Shipped   ,4,11,2003,5,48,44.21, S18_1367   , Rovelli Gifts                       
10182, 11/12/2003 0:00,1742.4, Shipped   ,4,11,2003,2,32,54.45, S18_1367   , Mini Gifts Distributors Ltd.        
10193, 11/21/2003 0:00,2455.02, Shipped   ,4,11,2003,6,46,53.37, S18_1367   ," ""Australian Collectables Ltd""      "
10205, 12/3/2003 0:00 ,3053.28, Shipped   ,4,12,2003,1,48,63.61, S18_1367   , Euro Shopping Channel               
10110, 3/18/2003 0:00 ,5433.08, Shipped   ,1,3,2003,16,37,100.0, S18_1589   ," ""AV Stores Co.""                    "
10123, 5/20/2003 0:00 ,3073.72, Shipped   ,2,5,2003,2,26,100.0, S18_1589   , Atelier graphique                   
10137, 7/10/2003 0:00 ,4380.2, Shipped   ,3,7,2003,2,44,99.55, S18_1589   , Reims Collectables                  
10148, 9/11/2003 0:00 ,5848.68, Shipped   ,3,9,2003,9,47,100.0, S18_1589   ," ""Anna's Decorations Ltd""           "
10161, 10/17/2003 0:00,6153.73, Shipped   ,4,10,2003,8,43,100.0, S18_1589   , Heintze Collectables                
10172, 11/5/2003 0:00 ,4965.24, Shipped   ,4,11,2003,6,42,100.0, S18_1589   , Gift Depot Inc.                     
10181, 11/12/2003 0:00,5435.64, Shipped   ,4,11,2003,2,42,100.0, S18_1589   , Herkku Gifts                        
10192, 11/20/2003 0:00,4258.36, Shipped   ,4,11,2003,7,29,100.0, S18_1589   , Online Diecast Creations Co.        
10204, 12/2/2003 0:00 ,4032.0, Shipped   ,4,12,2003,13,40,100.0, S18_1589   , Muscle Machine Inc                  
10301, 10/5/2003 0:00 ,3424.64, Shipped   ,4,10,2003,4,32,100.0, S18_1589   ," ""Norway Gifts By Mail Co.""         "
10106, 2/17/2003 0:00 ,5279.4, Shipped   ,1,2,2003,12,36,100.0, S18_1662   , Rovelli Gifts                       
10119, 4/28/2003 0:00 ,6916.12, Shipped   ,2,4,2003,3,43,100.0, S18_1662   , Salzburg Collectables               
10131, 6/16/2003 0:00 ,2781.66, Shipped   ,2,6,2003,4,21,100.0, S18_1662   , Gift Ideas Corp.                    
10143, 8/10/2003 0:00 ,5248.0, Shipped   ,3,8,2003,7,32,100.0, S18_1662   , Mini Creations Ltd.                 
10155, 10/6/2003 0:00 ,6531.44, Shipped   ,4,10,2003,5,38,100.0, S18_1662   ," ""Toys of Finland Co.""              "
10167, 10/23/2003 0:00,5763.72, Cancelled ,4,10,2003,1,43,100.0, S18_1662   , Scandinavian Gift Ideas             
10178, 11/8/2003 0:00 ,6490.68, Shipped   ,4,11,2003,4,42,100.0, S18_1662   , Alpha Cognac                        
10186, 11/14/2003 0:00,6004.8, Shipped   ,4,11,2003,1,32,100.0, S18_1662   ," ""Double Decker Gift Stores Ltd""    "
10198, 11/27/2003 0:00,7483.98, Shipped   ,4,11,2003,4,42,100.0, S18_1662   , Cruz & Sons Co.                     
